"","Time","strain","OD600","expt","trial","mean_OD600","sem_OD600"
"1357",16,"KPPR1",4.438,"Lab_Pa","trial_1",4.30906666666667,0.0858055646251158
"1358",16,"PA01",4.746,"Lab_Pa","trial_1",4.672,0.0740000000000001
"1359",16,"Pa14",4.159,"Lab_Pa","trial_1",4.20366666666667,0.0223631641569594
"1360",16.25,"KPPR1",4.443,"Lab_Pa","trial_1",4.31766666666667,0.0860656264921836
"1361",16.25,"PA01",4.747,"Lab_Pa","trial_1",4.675,0.0745139807910793
"1362",16.25,"Pa14",4.138,"Lab_Pa","trial_1",4.18566666666667,0.0250754417264737
"1363",16.5,"KPPR1",4.457,"Lab_Pa","trial_1",4.32853333333333,0.0859141247141401
"1364",16.5,"PA01",4.749,"Lab_Pa","trial_1",4.678,0.0720023147776052
"1365",16.5,"Pa14",4.121,"Lab_Pa","trial_1",4.17366666666667,0.0315189537333403
"1366",16.75,"KPPR1",4.463,"Lab_Pa","trial_1",4.33673333333333,0.0860019638018678
"1367",16.75,"PA01",4.755,"Lab_Pa","trial_1",4.68766666666667,0.0718803017368305
"1368",16.75,"Pa14",4.096,"Lab_Pa","trial_1",4.151,0.041789153297636
"1369",17,"KPPR1",4.475,"Lab_Pa","trial_1",4.3456,0.0859542957180207
"1370",17,"PA01",4.76,"Lab_Pa","trial_1",4.68766666666667,0.0748472518607803
"1371",17,"Pa14",4.074,"Lab_Pa","trial_1",4.129,0.039661064030104
"1372",17.25,"KPPR1",4.487,"Lab_Pa","trial_1",4.35493333333333,0.0851905129228806
"1373",17.25,"PA01",4.764,"Lab_Pa","trial_1",4.693,0.0725051722292969
"1374",17.25,"Pa14",4.051,"Lab_Pa","trial_1",4.11366666666667,0.0458596893917863
"1375",17.5,"KPPR1",4.494,"Lab_Pa","trial_1",4.35993333333333,0.085218848053069
"1376",17.5,"PA01",4.765,"Lab_Pa","trial_1",4.69566666666667,0.0708386272531525
"1377",17.5,"Pa14",4.02,"Lab_Pa","trial_1",4.09933333333333,0.0526635020146254
"1378",17.75,"KPPR1",4.497,"Lab_Pa","trial_1",4.3654,0.085261100380509
"1379",17.75,"PA01",4.768,"Lab_Pa","trial_1",4.69666666666667,0.0718339133773952
"1380",17.75,"Pa14",4.004,"Lab_Pa","trial_1",4.084,0.0536780526224018
"1381",18,"KPPR1",4.512,"Lab_Pa","trial_1",4.37206666666667,0.0848038895484145
"1382",18,"PA01",4.769,"Lab_Pa","trial_1",4.69866666666667,0.0708339215661848
"1383",18,"Pa14",3.983,"Lab_Pa","trial_1",4.06033333333333,0.0538836194445439
"1384",18.25,"KPPR1",4.511,"Lab_Pa","trial_1",4.37666666666667,0.0845040245120323
"1385",18.25,"PA01",4.77,"Lab_Pa","trial_1",4.698,0.0725005747103658
"1386",18.25,"Pa14",3.958,"Lab_Pa","trial_1",4.03966666666667,0.0576551048139807
"1387",18.5,"KPPR1",4.52,"Lab_Pa","trial_1",4.38086666666667,0.0846940638087726
"1388",18.5,"PA01",4.772,"Lab_Pa","trial_1",4.699,0.0715052445628991
"1389",18.5,"Pa14",3.938,"Lab_Pa","trial_1",4.01333333333333,0.0623226372284669
"1390",18.75,"KPPR1",4.523,"Lab_Pa","trial_1",4.38386666666667,0.0839029976572531
"1391",18.75,"PA01",4.774,"Lab_Pa","trial_1",4.702,0.0710023473790364
"1392",18.75,"Pa14",3.918,"Lab_Pa","trial_1",3.99666666666667,0.0602282694790781
"1393",19,"KPPR1",4.534,"Lab_Pa","trial_1",4.39006666666667,0.0835844293238688
"1394",19,"PA01",4.775,"Lab_Pa","trial_1",4.70033333333333,0.0711953494111644
"1395",19,"Pa14",3.896,"Lab_Pa","trial_1",3.977,0.0603517467297619
"1396",19.25,"KPPR1",4.537,"Lab_Pa","trial_1",4.3918,0.083096169185669
"1397",19.25,"PA01",4.777,"Lab_Pa","trial_1",4.70033333333333,0.0717247826378333
"1398",19.25,"Pa14",3.872,"Lab_Pa","trial_1",3.947,0.0601692058559304
"1399",19.5,"KPPR1",4.547,"Lab_Pa","trial_1",4.39573333333333,0.083362174056895
"1400",19.5,"PA01",4.78,"Lab_Pa","trial_1",4.70233333333333,0.0722364943163158
"1401",19.5,"Pa14",3.849,"Lab_Pa","trial_1",3.92733333333333,0.0653001616468989
"1402",19.75,"KPPR1",4.546,"Lab_Pa","trial_1",4.39706666666667,0.0829948057276947
"1403",19.75,"PA01",4.78,"Lab_Pa","trial_1",4.70066666666667,0.0705250152625137
"1404",19.75,"Pa14",3.828,"Lab_Pa","trial_1",3.90833333333333,0.065448028575691
"1405",20,"KPPR1",4.551,"Lab_Pa","trial_1",4.3998,0.0823168211705181
"1406",20,"PA01",4.778,"Lab_Pa","trial_1",4.698,0.0711898869222306
"1407",20,"Pa14",3.794,"Lab_Pa","trial_1",3.886,0.0689661752842169
"1408",20.25,"KPPR1",4.557,"Lab_Pa","trial_1",4.40286666666667,0.0815382975555289
"1409",20.25,"PA01",4.777,"Lab_Pa","trial_1",4.697,0.0702376916856848
"1410",20.25,"Pa14",3.776,"Lab_Pa","trial_1",3.86333333333333,0.068761261703892
"1411",20.5,"KPPR1",4.558,"Lab_Pa","trial_1",4.4074,0.0815821992722386
"1412",20.5,"PA01",4.78,"Lab_Pa","trial_1",4.69833333333333,0.0700103167000725
"1413",20.5,"Pa14",3.76,"Lab_Pa","trial_1",3.846,0.0687895340876795
"1414",20.75,"KPPR1",4.564,"Lab_Pa","trial_1",4.409,0.0825967830573841
"1415",20.75,"PA01",4.769,"Lab_Pa","trial_1",4.69333333333333,0.069268399080036
"1416",20.75,"Pa14",3.74,"Lab_Pa","trial_1",3.81466666666667,0.0598396004145897
"1417",21,"KPPR1",4.56,"Lab_Pa","trial_1",4.41066666666667,0.081657803211921
"1418",21,"PA01",4.762,"Lab_Pa","trial_1",4.68833333333333,0.0663082029448677
"1419",21,"Pa14",3.722,"Lab_Pa","trial_1",3.796,0.0690603600724275
"1420",21.25,"KPPR1",4.567,"Lab_Pa","trial_1",4.41073333333333,0.0809521002796255
"1421",21.25,"PA01",4.757,"Lab_Pa","trial_1",4.68266666666667,0.067454511421484
"1422",21.25,"Pa14",3.702,"Lab_Pa","trial_1",3.76866666666667,0.0681721676671972
"1423",21.5,"KPPR1",4.567,"Lab_Pa","trial_1",4.4126,0.0808909789543338
"1424",21.5,"PA01",4.751,"Lab_Pa","trial_1",4.67833333333333,0.0648314052840991
"1425",21.5,"Pa14",3.688,"Lab_Pa","trial_1",3.74866666666667,0.0652184363845412
"1426",21.75,"KPPR1",4.565,"Lab_Pa","trial_1",4.41213333333333,0.0804136843759856
"1427",21.75,"PA01",4.742,"Lab_Pa","trial_1",4.671,0.0646090808890929
"1428",21.75,"Pa14",3.674,"Lab_Pa","trial_1",3.72766666666667,0.0670878362877935
"1429",22,"KPPR1",4.567,"Lab_Pa","trial_1",4.4162,0.0796890504517701
"1430",22,"PA01",4.735,"Lab_Pa","trial_1",4.66733333333333,0.0622477130325105
"1431",22,"Pa14",3.647,"Lab_Pa","trial_1",3.70566666666667,0.0683869708188466
"1432",22.25,"KPPR1",4.565,"Lab_Pa","trial_1",4.41813333333333,0.0789243077207925
"1433",22.25,"PA01",4.723,"Lab_Pa","trial_1",4.659,0.0620107517559119
"1434",22.25,"Pa14",3.634,"Lab_Pa","trial_1",3.68433333333333,0.064307421379219
"1435",22.5,"KPPR1",4.57,"Lab_Pa","trial_1",4.41553333333333,0.0793596314955602
"1436",22.5,"PA01",4.713,"Lab_Pa","trial_1",4.65033333333333,0.0592011636522272
"1437",22.5,"Pa14",3.617,"Lab_Pa","trial_1",3.65633333333333,0.067587802975915
"1438",22.75,"KPPR1",4.564,"Lab_Pa","trial_1",4.41493333333333,0.0798186913702768
"1439",22.75,"PA01",4.698,"Lab_Pa","trial_1",4.643,0.0560029761113939
"1440",22.75,"Pa14",3.604,"Lab_Pa","trial_1",3.64166666666667,0.0648596775953887
"1441",23,"KPPR1",4.565,"Lab_Pa","trial_1",4.4146,0.0787423042347027
"1442",23,"PA01",4.682,"Lab_Pa","trial_1",4.633,0.054077105445219
"1443",23,"Pa14",3.588,"Lab_Pa","trial_1",3.61733333333333,0.0606886407090414
"1444",23.25,"KPPR1",4.568,"Lab_Pa","trial_1",4.4174,0.0787103672000195
"1445",23.25,"PA01",4.67,"Lab_Pa","trial_1",4.625,0.0526782687642638
"1446",23.25,"Pa14",3.564,"Lab_Pa","trial_1",3.60033333333333,0.056957098864945
"1447",23.5,"KPPR1",4.567,"Lab_Pa","trial_1",4.41526666666667,0.0782261962374356
"1448",23.5,"PA01",4.65,"Lab_Pa","trial_1",4.611,0.049869830559167
"1449",23.5,"Pa14",3.547,"Lab_Pa","trial_1",3.57166666666667,0.0584731657353278
"1450",23.75,"KPPR1",4.556,"Lab_Pa","trial_1",4.414,0.0775701832751047
"1451",23.75,"PA01",4.623,"Lab_Pa","trial_1",4.59566666666667,0.0476141902284508
"1452",23.75,"Pa14",3.532,"Lab_Pa","trial_1",3.552,0.0534820842276489
"1453",24,"KPPR1",4.558,"Lab_Pa","trial_1",4.41273333333333,0.077760282839645
"1454",24,"PA01",4.61,"Lab_Pa","trial_1",4.585,0.0453468117218105
"1455",24,"Pa14",3.509,"Lab_Pa","trial_1",3.52966666666667,0.0518469971272312
"1456",0,"KPPR1",0,"Lab_Pa","trial_2",0.00593333333333333,0.0022771466411711
"1457",0,"PA01",0.001,"Lab_Pa","trial_2",0.009,0.00416333199893227
"1458",0,"Pa14",0,"Lab_Pa","trial_2",0.00666666666666667,0.00352766841475279
"1459",0.25,"KPPR1",0,"Lab_Pa","trial_2",0.0064,0.0024118753817606
"1460",0.25,"PA01",0,"Lab_Pa","trial_2",0.00766666666666667,0.00392994204085053
"1461",0.25,"Pa14",0.001,"Lab_Pa","trial_2",0.006,0.00264575131106459
"1462",0.5,"KPPR1",0,"Lab_Pa","trial_2",0.00813333333333333,0.00246473540870428
"1463",0.5,"PA01",0,"Lab_Pa","trial_2",0.00766666666666667,0.00384418753155693
"1464",0.5,"Pa14",0.002,"Lab_Pa","trial_2",0.00833333333333333,0.0032829526005987
"1465",0.75,"KPPR1",0.002,"Lab_Pa","trial_2",0.0116,0.00258898766757533
"1466",0.75,"PA01",0,"Lab_Pa","trial_2",0.008,0.00404145188432738
"1467",0.75,"Pa14",0.003,"Lab_Pa","trial_2",0.0106666666666667,0.00433333333333333
"1468",1,"KPPR1",0.006,"Lab_Pa","trial_2",0.0172,0.00284554790104522
"1469",1,"PA01",0.002,"Lab_Pa","trial_2",0.0103333333333333,0.00417665469538056
"1470",1,"Pa14",0.004,"Lab_Pa","trial_2",0.0116666666666667,0.00409606857581484
"1471",1.25,"KPPR1",0.014,"Lab_Pa","trial_2",0.0281333333333333,0.00384567371850582
"1472",1.25,"PA01",0.004,"Lab_Pa","trial_2",0.0126666666666667,0.00448454134902457
"1473",1.25,"Pa14",0.006,"Lab_Pa","trial_2",0.012,0.00321455025366432
"1474",1.5,"KPPR1",0.029,"Lab_Pa","trial_2",0.0489333333333333,0.00595816100316889
"1475",1.5,"PA01",0.008,"Lab_Pa","trial_2",0.017,0.00458257569495584
"1476",1.5,"Pa14",0.009,"Lab_Pa","trial_2",0.015,0.00321455025366432
"1477",1.75,"KPPR1",0.055,"Lab_Pa","trial_2",0.0852,0.00965509981206576
"1478",1.75,"PA01",0.017,"Lab_Pa","trial_2",0.0276666666666667,0.0053644923131437
"1479",1.75,"Pa14",0.013,"Lab_Pa","trial_2",0.019,0.00346410161513776
"1480",2,"KPPR1",0.104,"Lab_Pa","trial_2",0.1438,0.0139632851912912
"1481",2,"PA01",0.034,"Lab_Pa","trial_2",0.0423333333333333,0.00523874454850057
"1482",2,"Pa14",0.02,"Lab_Pa","trial_2",0.0246666666666667,0.0032829526005987
"1483",2.25,"KPPR1",0.173,"Lab_Pa","trial_2",0.2272,0.020821737725386
"1484",2.25,"PA01",0.061,"Lab_Pa","trial_2",0.081,0.0161658075373095
"1485",2.25,"Pa14",0.033,"Lab_Pa","trial_2",0.035,0.00305505046330389
"1486",2.5,"KPPR1",0.283,"Lab_Pa","trial_2",0.355533333333333,0.0316979594756608
"1487",2.5,"PA01",0.12,"Lab_Pa","trial_2",0.155666666666667,0.0181138375589247
"1488",2.5,"Pa14",0.055,"Lab_Pa","trial_2",0.0543333333333333,0.00348010216963685
"1489",2.75,"KPPR1",0.431,"Lab_Pa","trial_2",0.585533333333333,0.0649722920186654
"1490",2.75,"PA01",0.165,"Lab_Pa","trial_2",0.223,0.0304357246231026
"1491",2.75,"Pa14",0.077,"Lab_Pa","trial_2",0.0946666666666667,0.0217893959938723
"1492",3,"KPPR1",0.747,"Lab_Pa","trial_2",0.9096,0.0891258500260006
"1493",3,"PA01",0.271,"Lab_Pa","trial_2",0.310666666666667,0.0222585813663954
"1494",3,"Pa14",0.09,"Lab_Pa","trial_2",0.12,0.0325320354932386
"1495",3.25,"KPPR1",1.166,"Lab_Pa","trial_2",1.30306666666667,0.0845797153812204
"1496",3.25,"PA01",0.389,"Lab_Pa","trial_2",0.406666666666667,0.0138604152575279
"1497",3.25,"Pa14",0.15,"Lab_Pa","trial_2",0.188,0.032654759734736
"1498",3.5,"KPPR1",1.59,"Lab_Pa","trial_2",1.6816,0.071117796312744
"1499",3.5,"PA01",0.495,"Lab_Pa","trial_2",0.505,0.0110151410945722
"1500",3.5,"Pa14",0.249,"Lab_Pa","trial_2",0.269,0.0416333199893227
"1501",3.75,"KPPR1",1.96,"Lab_Pa","trial_2",1.97326666666667,0.0620333602006032
"1502",3.75,"PA01",0.613,"Lab_Pa","trial_2",0.602666666666667,0.0172465777603687
"1503",3.75,"Pa14",0.356,"Lab_Pa","trial_2",0.365,0.0495681349255749
"1504",4,"KPPR1",2.256,"Lab_Pa","trial_2",2.2096,0.0627907939870472
"1505",4,"PA01",0.701,"Lab_Pa","trial_2",0.690666666666667,0.0172465777603687
"1506",4,"Pa14",0.442,"Lab_Pa","trial_2",0.463,0.051597803570824
"1507",4.25,"KPPR1",2.458,"Lab_Pa","trial_2",2.40013333333333,0.0628807538627616
"1508",4.25,"PA01",0.823,"Lab_Pa","trial_2",0.807333333333333,0.0246599089842422
"1509",4.25,"Pa14",0.655,"Lab_Pa","trial_2",0.605666666666667,0.0659831628355127
"1510",4.5,"KPPR1",2.664,"Lab_Pa","trial_2",2.55193333333333,0.0656584573065269
"1511",4.5,"PA01",0.971,"Lab_Pa","trial_2",0.948666666666667,0.0280138854459316
"1512",4.5,"Pa14",0.806,"Lab_Pa","trial_2",0.735333333333333,0.0793186260877257
"1513",4.75,"KPPR1",2.818,"Lab_Pa","trial_2",2.67953333333333,0.0671075800605811
"1514",4.75,"PA01",1.121,"Lab_Pa","trial_2",1.103,0.0408411557133243
"1515",4.75,"Pa14",0.926,"Lab_Pa","trial_2",0.87,0.0954218703093443
"1516",5,"KPPR1",2.942,"Lab_Pa","trial_2",2.7912,0.0681341953165117
"1517",5,"PA01",1.566,"Lab_Pa","trial_2",1.459,0.0772420438189807
"1518",5,"Pa14",1.095,"Lab_Pa","trial_2",1.01966666666667,0.107829082863164
"1519",5.25,"KPPR1",3.046,"Lab_Pa","trial_2",2.883,0.0700222413645428
"1520",5.25,"PA01",2.052,"Lab_Pa","trial_2",2.10666666666667,0.140101550471237
"1521",5.25,"Pa14",1.309,"Lab_Pa","trial_2",1.22266666666667,0.142103639800128
"1522",5.5,"KPPR1",3.147,"Lab_Pa","trial_2",2.9648,0.0715650353574585
"1523",5.5,"PA01",2.686,"Lab_Pa","trial_2",2.49733333333333,0.184184991546844
"1524",5.5,"Pa14",1.523,"Lab_Pa","trial_2",1.42866666666667,0.165905930508158
"1525",5.75,"KPPR1",3.252,"Lab_Pa","trial_2",3.04846666666667,0.0734278308899721
"1526",5.75,"PA01",2.817,"Lab_Pa","trial_2",2.85566666666667,0.169691222846413
"1527",5.75,"Pa14",1.728,"Lab_Pa","trial_2",1.66933333333333,0.199049686706053
"1528",6,"KPPR1",3.324,"Lab_Pa","trial_2",3.11753333333333,0.0739235684220802
"1529",6,"PA01",3.06,"Lab_Pa","trial_2",3.05866666666667,0.114317297223318
"1530",6,"Pa14",2.02,"Lab_Pa","trial_2",1.954,0.229285847797024
"1531",6.25,"KPPR1",3.417,"Lab_Pa","trial_2",3.18466666666667,0.075419377746588
"1532",6.25,"PA01",3.267,"Lab_Pa","trial_2",3.25,0.109161959186034
"1533",6.25,"Pa14",2.306,"Lab_Pa","trial_2",2.23066666666667,0.234561529478112
"1534",6.5,"KPPR1",3.489,"Lab_Pa","trial_2",3.2474,0.0759300931621913
"1535",6.5,"PA01",3.432,"Lab_Pa","trial_2",3.40766666666667,0.107787342072764
"1536",6.5,"Pa14",2.57,"Lab_Pa","trial_2",2.48866666666667,0.218590433866118
"1537",6.75,"KPPR1",3.566,"Lab_Pa","trial_2",3.30606666666667,0.0776794675737397
"1538",6.75,"PA01",3.586,"Lab_Pa","trial_2",3.55066666666667,0.100863494111816
"1539",6.75,"Pa14",2.798,"Lab_Pa","trial_2",2.71266666666667,0.208788037120053
"1540",7,"KPPR1",3.621,"Lab_Pa","trial_2",3.35786666666667,0.0780905985846029
"1541",7,"PA01",3.712,"Lab_Pa","trial_2",3.66233333333333,0.110502388108935
"1542",7,"Pa14",2.967,"Lab_Pa","trial_2",2.844,0.177015065272234
"1543",7.25,"KPPR1",3.688,"Lab_Pa","trial_2",3.41266666666667,0.0788130800521182
"1544",7.25,"PA01",3.802,"Lab_Pa","trial_2",3.755,0.10288990880224
"1545",7.25,"Pa14",3.165,"Lab_Pa","trial_2",3.03866666666667,0.179220844521811
"1546",7.5,"KPPR1",3.743,"Lab_Pa","trial_2",3.46646666666667,0.0789987261299746
"1547",7.5,"PA01",3.897,"Lab_Pa","trial_2",3.83666666666667,0.0963540923423136
"1548",7.5,"Pa14",3.303,"Lab_Pa","trial_2",3.19166666666667,0.178087369319419
"1549",7.75,"KPPR1",3.803,"Lab_Pa","trial_2",3.5172,0.079384429323688
"1550",7.75,"PA01",3.972,"Lab_Pa","trial_2",3.90633333333333,0.0993987480359341
"1551",7.75,"Pa14",3.5,"Lab_Pa","trial_2",3.33433333333333,0.193296260813406
"1552",8,"KPPR1",3.841,"Lab_Pa","trial_2",3.55826666666667,0.0798513778195626
"1553",8,"PA01",4.024,"Lab_Pa","trial_2",3.963,0.0942708862799114
"1554",8,"Pa14",3.604,"Lab_Pa","trial_2",3.44933333333333,0.189158076163239
"1555",8.25,"KPPR1",3.909,"Lab_Pa","trial_2",3.6082,0.0807083638788447
"1556",8.25,"PA01",4.105,"Lab_Pa","trial_2",4.03,0.0941080938779091
"1557",8.25,"Pa14",3.698,"Lab_Pa","trial_2",3.55033333333333,0.18008732449688
"1558",8.5,"KPPR1",3.953,"Lab_Pa","trial_2",3.65086666666667,0.0807728069910062
"1559",8.5,"PA01",4.159,"Lab_Pa","trial_2",4.07833333333333,0.0955341707337106
"1560",8.5,"Pa14",3.788,"Lab_Pa","trial_2",3.65733333333333,0.191072702858827
"1561",8.75,"KPPR1",4.004,"Lab_Pa","trial_2",3.69106666666667,0.0815741828128686
"1562",8.75,"PA01",4.206,"Lab_Pa","trial_2",4.12733333333333,0.0951163030773964
"1563",8.75,"Pa14",3.847,"Lab_Pa","trial_2",3.75066666666667,0.190648309139572
"1564",9,"KPPR1",4.044,"Lab_Pa","trial_2",3.72766666666667,0.0821832833579437
"1565",9,"PA01",4.246,"Lab_Pa","trial_2",4.173,0.0915914843203232
"1566",9,"Pa14",3.947,"Lab_Pa","trial_2",3.83666666666667,0.193642568781878
"1567",9.25,"KPPR1",4.094,"Lab_Pa","trial_2",3.7676,0.0828666053710075
"1568",9.25,"PA01",4.298,"Lab_Pa","trial_2",4.226,0.0948542741964394
"1569",9.25,"Pa14",4.021,"Lab_Pa","trial_2",3.915,0.185000900898707
"1570",9.5,"KPPR1",4.131,"Lab_Pa","trial_2",3.80186666666667,0.0835817174510281
"1571",9.5,"PA01",4.328,"Lab_Pa","trial_2",4.25633333333333,0.0886798235852503
"1572",9.5,"Pa14",4.094,"Lab_Pa","trial_2",3.99566666666667,0.184217564610737
"1573",9.75,"KPPR1",4.167,"Lab_Pa","trial_2",3.83706666666667,0.0838254119139279
"1574",9.75,"PA01",4.362,"Lab_Pa","trial_2",4.29033333333333,0.0892082457573911
"1575",9.75,"Pa14",4.156,"Lab_Pa","trial_2",4.06333333333333,0.18096899673087
"1576",10,"KPPR1",4.189,"Lab_Pa","trial_2",3.8674,0.0835222126143699
"1577",10,"PA01",4.393,"Lab_Pa","trial_2",4.32366666666667,0.0879494804482159
"1578",10,"Pa14",4.344,"Lab_Pa","trial_2",4.18866666666667,0.181953596037867
"1579",10.25,"KPPR1",4.233,"Lab_Pa","trial_2",3.90066666666667,0.0840863879288475
"1580",10.25,"PA01",4.42,"Lab_Pa","trial_2",4.35333333333333,0.087966534040572
"1581",10.25,"Pa14",4.348,"Lab_Pa","trial_2",4.19866666666667,0.181745548623465
"1582",10.5,"KPPR1",4.25,"Lab_Pa","trial_2",3.92973333333333,0.0842330365381923
"1583",10.5,"PA01",4.449,"Lab_Pa","trial_2",4.38333333333333,0.0859075730719424
"1584",10.5,"Pa14",4.396,"Lab_Pa","trial_2",4.262,0.170203799409218
"1585",10.75,"KPPR1",4.296,"Lab_Pa","trial_2",3.95946666666667,0.0855038215056117
"1586",10.75,"PA01",4.471,"Lab_Pa","trial_2",4.408,0.0854068693568225
"1587",10.75,"Pa14",4.47,"Lab_Pa","trial_2",4.29733333333333,0.171667637537708
"1588",11,"KPPR1",4.308,"Lab_Pa","trial_2",3.9826,0.085005646871252
"1589",11,"PA01",4.494,"Lab_Pa","trial_2",4.429,0.0836480723029528
"1590",11,"Pa14",4.515,"Lab_Pa","trial_2",4.33633333333333,0.161483057246814
"1591",11.25,"KPPR1",4.345,"Lab_Pa","trial_2",4.01166666666667,0.0859724577528379
"1592",11.25,"PA01",4.526,"Lab_Pa","trial_2",4.45366666666667,0.0851397543911056
"1593",11.25,"Pa14",4.603,"Lab_Pa","trial_2",4.38433333333333,0.168030089897944
"1594",11.5,"KPPR1",4.381,"Lab_Pa","trial_2",4.03526666666667,0.0857657089132762
"1595",11.5,"PA01",4.54,"Lab_Pa","trial_2",4.46833333333333,0.0818704939387676
"1596",11.5,"Pa14",4.569,"Lab_Pa","trial_2",4.425,0.162850647322427
"1597",11.75,"KPPR1",4.398,"Lab_Pa","trial_2",4.05986666666667,0.0859405590076053
"1598",11.75,"PA01",4.557,"Lab_Pa","trial_2",4.48933333333333,0.0794445998444478
"1599",11.75,"Pa14",4.621,"Lab_Pa","trial_2",4.467,0.162065830246025
"1600",12,"KPPR1",4.426,"Lab_Pa","trial_2",4.0824,0.0862307977244237
"1601",12,"PA01",4.582,"Lab_Pa","trial_2",4.50833333333333,0.0817971746319993
"1602",12,"Pa14",4.637,"Lab_Pa","trial_2",4.493,0.146004566138643
"1603",12.25,"KPPR1",4.455,"Lab_Pa","trial_2",4.1036,0.0866267747018096
"1604",12.25,"PA01",4.596,"Lab_Pa","trial_2",4.527,0.0807733454385377
"1605",12.25,"Pa14",4.619,"Lab_Pa","trial_2",4.493,0.130525859506842
"1606",12.5,"KPPR1",4.471,"Lab_Pa","trial_2",4.12393333333333,0.0865870586759865
"1607",12.5,"PA01",4.607,"Lab_Pa","trial_2",4.53866666666667,0.0801089535847552
"1608",12.5,"Pa14",4.603,"Lab_Pa","trial_2",4.47633333333333,0.122194289737469
"1609",12.75,"KPPR1",4.486,"Lab_Pa","trial_2",4.14166666666667,0.086894334664726
"1610",12.75,"PA01",4.625,"Lab_Pa","trial_2",4.55366666666667,0.0789521655462625
"1611",12.75,"Pa14",4.621,"Lab_Pa","trial_2",4.475,0.119102197013042
"1612",13,"KPPR1",4.504,"Lab_Pa","trial_2",4.1592,0.0860654900144568
"1613",13,"PA01",4.638,"Lab_Pa","trial_2",4.56666666666667,0.0789521655462625
"1614",13,"Pa14",4.609,"Lab_Pa","trial_2",4.474,0.116517523717822
"1615",13.25,"KPPR1",4.525,"Lab_Pa","trial_2",4.1792,0.0853231504340996
"1616",13.25,"PA01",4.654,"Lab_Pa","trial_2",4.57966666666667,0.0788761335541016
"1617",13.25,"Pa14",4.555,"Lab_Pa","trial_2",4.446,0.0996510578635938
"1618",13.5,"KPPR1",4.544,"Lab_Pa","trial_2",4.19366666666667,0.0860251716576617
"1619",13.5,"PA01",4.67,"Lab_Pa","trial_2",4.59766666666667,0.0753532422070286
"1620",13.5,"Pa14",4.539,"Lab_Pa","trial_2",4.421,0.0854244305414636
"1621",13.75,"KPPR1",4.558,"Lab_Pa","trial_2",4.20666666666667,0.0859722915865043
"1622",13.75,"PA01",4.677,"Lab_Pa","trial_2",4.60366666666667,0.0768599014079802
"1623",13.75,"Pa14",4.513,"Lab_Pa","trial_2",4.40266666666667,0.0775893749885325
"1624",14,"KPPR1",4.57,"Lab_Pa","trial_2",4.22253333333333,0.0861040824576455
"1625",14,"PA01",4.69,"Lab_Pa","trial_2",4.614,0.0750022221893013
"1626",14,"Pa14",4.464,"Lab_Pa","trial_2",4.36033333333333,0.0600453532294086
"1627",14.25,"KPPR1",4.592,"Lab_Pa","trial_2",4.23453333333333,0.0865572679497258
"1628",14.25,"PA01",4.695,"Lab_Pa","trial_2",4.62133333333333,0.0751716554146428
"1629",14.25,"Pa14",4.417,"Lab_Pa","trial_2",4.32966666666667,0.0481156015353762
"1630",14.5,"KPPR1",4.587,"Lab_Pa","trial_2",4.2462,0.0857256532144703
"1631",14.5,"PA01",4.706,"Lab_Pa","trial_2",4.63033333333333,0.0756666666666668
"1632",14.5,"Pa14",4.367,"Lab_Pa","trial_2",4.319,0.0349475797922163
"1633",14.75,"KPPR1",4.623,"Lab_Pa","trial_2",4.26093333333333,0.0866735784789644
"1634",14.75,"PA01",4.723,"Lab_Pa","trial_2",4.643,0.0750555349946512
"1635",14.75,"Pa14",4.325,"Lab_Pa","trial_2",4.28466666666667,0.0207551867680775
"1636",15,"KPPR1",4.608,"Lab_Pa","trial_2",4.269,0.0853836719084593
"1637",15,"PA01",4.723,"Lab_Pa","trial_2",4.648,0.0745005592820172
"1638",15,"Pa14",4.303,"Lab_Pa","trial_2",4.264,0.019672315572906
"1639",15.25,"KPPR1",4.619,"Lab_Pa","trial_2",4.27986666666667,0.0857704503819944
"1640",15.25,"PA01",4.73,"Lab_Pa","trial_2",4.65533333333333,0.0741672284622919
"1641",15.25,"Pa14",4.271,"Lab_Pa","trial_2",4.24333333333333,0.0153441990486452
"1642",15.5,"KPPR1",4.629,"Lab_Pa","trial_2",4.29033333333333,0.0860276625868605
"1643",15.5,"PA01",4.737,"Lab_Pa","trial_2",4.66066666666667,0.0743423014022151
"1644",15.5,"Pa14",4.247,"Lab_Pa","trial_2",4.229,0.0190087699058443
"1645",15.75,"KPPR1",4.646,"Lab_Pa","trial_2",4.30346666666667,0.0859494240356705
"1646",15.75,"PA01",4.744,"Lab_Pa","trial_2",4.66766666666667,0.073353785026935
"1647",15.75,"Pa14",4.232,"Lab_Pa","trial_2",4.216,0.0201328918273887
"1648",16,"KPPR1",4.644,"Lab_Pa","trial_2",4.30906666666667,0.0858055646251158
"1649",16,"PA01",4.746,"Lab_Pa","trial_2",4.672,0.0740000000000001
"1650",16,"Pa14",4.224,"Lab_Pa","trial_2",4.20366666666667,0.0223631641569594
"1651",16.25,"KPPR1",4.647,"Lab_Pa","trial_2",4.31766666666667,0.0860656264921836
